POD Load Time 00:00:01.6770045
Loop 69041 - 00:00:00.5400007 
Loop 69042 - 00:00:00.0769996 
Loop 69043 - 00:00:00.0750000 
Loop 69044 - 00:00:00.0740015 
Loop 69045 - 00:00:00.0759998 
Loop 69046 - 00:00:00.0749997 
Loop 69047 - 00:00:00.0759999 
Loop 69048 - 00:00:00.0770016 
Loop 69049 - 00:00:00.0729977 
Loop 69050 - 00:00:00.0730001 
Loop 69051 - 00:00:00.0770003 
Loop 69052 - 00:00:00.0730004 
Loop 69053 - 00:00:00.0739995 
Loop 69054 - 00:00:00.5250020 
Loop 69055 - 00:00:00.0759992 
Loop 69056 - 00:00:00.0729992 
Loop 69057 - 00:00:00.0740006 
Loop 69058 - 00:00:00.0740013 
Loop 69059 - 00:00:00.0739987 
Loop 69060 - 00:00:00.0750014 
Loop 69061 - 00:00:00.0739985 
Loop 69062 - 00:00:00.0749999 
Loop 69063 - 00:00:00.0740014 
Loop 69064 - 00:00:00.0749994 
Loop 69065 - 00:00:00.0750001 
Loop 69066 - 00:00:00.5260019 
Loop 69067 - 00:00:00.0749995 
Loop 69068 - 00:00:00.0749997 
Loop 69069 - 00:00:00.0750002 
Loop 69070 - 00:00:00.0729997 
Loop 69071 - 00:00:00.0760015 
Loop 69072 - 00:00:00.0729994 
Loop 69073 - 00:00:00.0739984 
Loop 69074 - 00:00:00.0740005 
Loop 69075 - 00:00:00.0720010 
Loop 69076 - 00:00:00.0749994 
Loop 69077 - 00:00:00.5260016 
Loop 69078 - 00:00:00.0749992 
Loop 69079 - 00:00:00.0740014 
Loop 69080 - 00:00:00.0760010 
Loop 69081 - 00:00:00.0729974 
Loop 69082 - 00:00:00.0750008 
Loop 69083 - 00:00:00.0740006 
Loop 69084 - 00:00:00.0760010 
Loop 69085 - 00:00:00.0749990 
Loop 69086 - 00:00:00.0739999 
Loop 69087 - 00:00:00.5270017 
Loop 69088 - 00:00:00.0760000 
Loop 69089 - 00:00:00.0750004 
Loop 69090 - 00:00:00.0719984 
Loop 69091 - 00:00:00.0759995 
Loop 69092 - 00:00:00.0740010 
Loop 69093 - 00:00:00.0769997 
Loop 69094 - 00:00:00.0710000 
Loop 69095 - 00:00:00.0750031 
Loop 69096 - 00:00:00.5249977 
Loop 69097 - 00:00:00.0760004 
Loop 69098 - 00:00:00.0730007 
Loop 69099 - 00:00:00.0739993 
Loop 69100 - 00:00:00.0749999 
Loop 69101 - 00:00:00.0749995 
Loop 69102 - 00:00:00.0760024 
Loop 69103 - 00:00:00.0739987 
Loop 69104 - 00:00:00.5260031 
Loop 69105 - 00:00:00.0709985 
Loop 69106 - 00:00:00.0750005 
Loop 69107 - 00:00:00.0759992 
Loop 69108 - 00:00:00.0740000 
Loop 69109 - 00:00:00.0739996 
Loop 69110 - 00:00:00.0760003 
Loop 69111 - 00:00:00.5250009 
Loop 69112 - 00:00:00.0739989 
Loop 69113 - 00:00:00.0750036 
Loop 69114 - 00:00:00.0739978 
Loop 69115 - 00:00:00.0749991 
Loop 69116 - 00:00:00.0740020 
Loop 69117 - 00:00:00.5250009 
Loop 69118 - 00:00:00.0769972 
Loop 69119 - 00:00:00.0750021 
Loop 69120 - 00:00:00.0719990 
Loop 69121 - 00:00:00.0760003 
Loop 69122 - 00:00:00.5260004 
Loop 69123 - 00:00:00.0770018 
Loop 69124 - 00:00:00.0729995 
Loop 69125 - 00:00:00.0749997 
Loop 69126 - 00:00:00.5299991 
Loop 69127 - 00:00:00.0760010 
Loop 69128 - 00:00:00.0750015 
Loop 69129 - 00:00:00.0749976 
Loop 69130 - 00:00:00.0740013 
Loop 69131 - 00:00:00.0730028 
Loop 69132 - 00:00:00.0759970 
Loop 69133 - 00:00:00.0740083 
Loop 69134 - 00:00:00.0759925 
Loop 69135 - 00:00:00.0770001 
Loop 69136 - 00:00:00.0770009 
Loop 69137 - 00:00:00.0749984 
Loop 69138 - 00:00:00.0730003 
Loop 69139 - 00:00:00.5270011 
Loop 69140 - 00:00:00.0759990 
Loop 69141 - 00:00:00.0740006 
Loop 69142 - 00:00:00.0740003 
Loop 69143 - 00:00:00.0710021 
Loop 69144 - 00:00:00.0749971 
Loop 69145 - 00:00:00.0760034 
Loop 69146 - 00:00:00.0739967 
Loop 69147 - 00:00:00.0750011 
Loop 69148 - 00:00:00.0750008 
Loop 69149 - 00:00:00.0739984 
Loop 69150 - 00:00:00.0740008 
Loop 69151 - 00:00:00.5230010 
Loop 69152 - 00:00:00.0759998 
Loop 69153 - 00:00:00.0750007 
Loop 69154 - 00:00:00.0749989 
Loop 69155 - 00:00:00.0760010 
Loop 69156 - 00:00:00.0730014 
Loop 69157 - 00:00:00.0749998 
Loop 69158 - 00:00:00.0750002 
Loop 69159 - 00:00:00.0720003 
Loop 69160 - 00:00:00.0750011 
Loop 69161 - 00:00:00.0759988 
Loop 69162 - 00:00:00.5270014 
Loop 69163 - 00:00:00.0759994 
Loop 69164 - 00:00:00.0750007 
Loop 69165 - 00:00:00.0739988 
Loop 69166 - 00:00:00.0740005 
Loop 69167 - 00:00:00.0750004 
Loop 69168 - 00:00:00.0740004 
Loop 69169 - 00:00:00.0739995 
Loop 69170 - 00:00:00.0740001 
Loop 69171 - 00:00:00.0750008 
Loop 69172 - 00:00:00.5270004 
Loop 69173 - 00:00:00.0760123 
Loop 69174 - 00:00:00.0739930 
Loop 69175 - 00:00:00.0759939 
Loop 69176 - 00:00:00.0750004 
Loop 69177 - 00:00:00.0729999 
Loop 69178 - 00:00:00.0750029 
Loop 69179 - 00:00:00.0739982 
Loop 69180 - 00:00:00.0739999 
Loop 69181 - 00:00:00.5260035 
Loop 69182 - 00:00:00.0749973 
Loop 69183 - 00:00:00.0759991 
Loop 69184 - 00:00:00.0740001 
Loop 69185 - 00:00:00.0730012 
Loop 69186 - 00:00:00.0739990 
Loop 69187 - 00:00:00.0740004 
Loop 69188 - 00:00:00.0750023 
Loop 69189 - 00:00:00.5239982 
Loop 69190 - 00:00:00.0760010 
Loop 69191 - 00:00:00.0750005 
Loop 69192 - 00:00:00.0749988 
Loop 69193 - 00:00:00.0740002 
Loop 69194 - 00:00:00.0750018 
Loop 69195 - 00:00:00.0739990 
Loop 69196 - 00:00:00.5290010 
Loop 69197 - 00:00:00.0749991 
Loop 69198 - 00:00:00.0750007 
Loop 69199 - 00:00:00.0749999 
Loop 69200 - 00:00:00.0710008 
Loop 69201 - 00:00:00.0760012 
Loop 69202 - 00:00:00.5269997 
Loop 69203 - 00:00:00.0749982 
Loop 69204 - 00:00:00.0750016 
Loop 69205 - 00:00:00.0740006 
Loop 69206 - 00:00:00.0760008 
Loop 69207 - 00:00:00.0729989 
Loop 69208 - 00:00:00.0849997 
Loop 69209 - 00:00:00.0830007 
Loop 69210 - 00:00:00.0730007 
Loop 69211 - 00:00:00.0830004 
Loop 69212 - 00:00:00.0840006 
Loop 69213 - 00:00:00.0769983 
Loop 69214 - 00:00:00.0809987 
Loop 69215 - 00:00:00.5530025 
Loop 69216 - 00:00:00.0860007 
Loop 69217 - 00:00:00.0789997 
Loop 69218 - 00:00:00.0739984 
Loop 69219 - 00:00:00.0789998 
Loop 69220 - 00:00:00.0839996 
Loop 69221 - 00:00:00.0780017 
Loop 69222 - 00:00:00.0770008 
Loop 69223 - 00:00:00.0849992 
Loop 69224 - 00:00:00.0809999 
Loop 69225 - 00:00:00.0750006 
Loop 69226 - 00:00:00.0749996 
Loop 69227 - 00:00:00.0849999 
Loop 69228 - 00:00:00.5590008 
Loop 69229 - 00:00:00.0759987 
Loop 69230 - 00:00:00.0750009 
Loop 69231 - 00:00:00.0800025 
Loop 69232 - 00:00:00.0839974 
Loop 69233 - 00:00:00.0730009 
Loop 69234 - 00:00:00.0809994 
Loop 69235 - 00:00:00.0830005 
Loop 69236 - 00:00:00.0790000 
Loop 69237 - 00:00:00.0760001 
Loop 69238 - 00:00:00.0790007 
Loop 69239 - 00:00:00.0849996 
Loop 69240 - 00:00:00.0799995 
Loop 69241 - 00:00:00.5600014 
Loop 69242 - 00:00:00.0769997 
Loop 69243 - 00:00:00.0870151 
Loop 69244 - 00:00:00.0829843 
Loop 69245 - 00:00:00.0760013 
Loop 69246 - 00:00:00.0840021 
Loop 69247 - 00:00:00.0829968 
Loop 69248 - 00:00:00.0740027 
Loop 69249 - 00:00:00.0740011 
Loop 69250 - 00:00:00.0829964 
Loop 69251 - 00:00:00.0830017 
Loop 69252 - 00:00:00.0759991 
Loop 69253 - 00:00:00.5240026 
Loop 69254 - 00:00:00.0770004 
Loop 69255 - 00:00:00.0739981 
Loop 69256 - 00:00:00.0740019 
Loop 69257 - 00:00:00.0729987 
Loop 69258 - 00:00:00.0750004 
Loop 69259 - 00:00:00.0739995 
Loop 69260 - 00:00:00.0740012 
Loop 69261 - 00:00:00.0749984 
Loop 69262 - 00:00:00.0730013 
Loop 69263 - 00:00:00.0730000 
Loop 69264 - 00:00:00.5240014 
Loop 69265 - 00:00:00.0760011 
Loop 69266 - 00:00:00.0739988 
Loop 69267 - 00:00:00.0739990 
Loop 69268 - 00:00:00.0710000 
Loop 69269 - 00:00:00.0750011 
Loop 69270 - 00:00:00.0730010 
Loop 69271 - 00:00:00.0759978 
Loop 69272 - 00:00:00.0740017 
Loop 69273 - 00:00:00.0759996 
Loop 69274 - 00:00:00.5220016 
Loop 69275 - 00:00:00.0759980 
Loop 69276 - 00:00:00.0750005 
Loop 69277 - 00:00:00.0730000 
Loop 69278 - 00:00:00.0760021 
Loop 69279 - 00:00:00.0749983 
Loop 69280 - 00:00:00.0739999 
Loop 69281 - 00:00:00.0760012 
Loop 69282 - 00:00:00.0739990 
Loop 69283 - 00:00:00.5270012 
Loop 69284 - 00:00:00.0749995 
Loop 69285 - 00:00:00.0739994 
Loop 69286 - 00:00:00.0750018 
Loop 69287 - 00:00:00.0749993 
Loop 69288 - 00:00:00.0749998 
Loop 69289 - 00:00:00.0740027 
Loop 69290 - 00:00:00.0719974 
Loop 69291 - 00:00:00.5250028 
Loop 69292 - 00:00:00.0769995 
Loop 69293 - 00:00:00.0739994 
Loop 69294 - 00:00:00.0740001 
Loop 69295 - 00:00:00.0760003 
Loop 69296 - 00:00:00.0720000 
Loop 69297 - 00:00:00.0750016 
Loop 69298 - 00:00:00.5409991 
Loop 69299 - 00:00:00.0750004 
Loop 69300 - 00:00:00.0739985 
Loop 69301 - 00:00:00.0730004 
Loop 69302 - 00:00:00.0760017 
Loop 69303 - 00:00:00.0729995 
Loop 69304 - 00:00:00.5240015 
Loop 69305 - 00:00:00.0749991 
Loop 69306 - 00:00:00.0740001 
Loop 69307 - 00:00:00.0740006 
Loop 69308 - 00:00:00.0749999 
Loop 69309 - 00:00:00.5250023 
Loop 69310 - 00:00:00.0749982 
Loop 69311 - 00:00:00.0739995 
Loop 69312 - 00:00:00.0710007 
Loop 69313 - 00:00:00.5240001 
Loop 69314 - 00:00:00.0759997 
Loop 69315 - 00:00:00.0730001 
Loop 69316 - 00:00:00.5300013 
Loop 69317 - 00:00:00.0760001 
Loop 69318 - 00:00:00.0749998 
Loop 69319 - 00:00:00.0729998 
Loop 69320 - 00:00:00.0740001 
Loop 69321 - 00:00:00.0750002 
Loop 69322 - 00:00:00.0730004 
Loop 69323 - 00:00:00.0740000 
Loop 69324 - 00:00:00.0730014 
Loop 69325 - 00:00:00.0739978 
Loop 69326 - 00:00:00.0760019 
Loop 69327 - 00:00:00.0720006 
Loop 69328 - 00:00:00.0759982 
Loop 69329 - 00:00:00.5240027 
Loop 69330 - 00:00:00.0749996 
Loop 69331 - 00:00:00.0770012 
Loop 69332 - 00:00:00.0739977 
Loop 69333 - 00:00:00.0730000 
Loop 69334 - 00:00:00.0750004 
Loop 69335 - 00:00:00.0739992 
Loop 69336 - 00:00:00.0750006 
Loop 69337 - 00:00:00.0759995 
Loop 69338 - 00:00:00.0760004 
Loop 69339 - 00:00:00.0730000 
Loop 69340 - 00:00:00.0740006 
Loop 69341 - 00:00:00.5260020 
Loop 69342 - 00:00:00.0729984 
Loop 69343 - 00:00:00.0750036 
Loop 69344 - 00:00:00.0729969 
Loop 69345 - 00:00:00.0729996 
Loop 69346 - 00:00:00.0750014 
Loop 69347 - 00:00:00.0749985 
Loop 69348 - 00:00:00.0740008 
Loop 69349 - 00:00:00.0749995 
Loop 69350 - 00:00:00.0750009 
Loop 69351 - 00:00:00.0740005 
Loop 69352 - 00:00:00.5240012 
Loop 69353 - 00:00:00.0739984 
Loop 69354 - 00:00:00.0750002 
Loop 69355 - 00:00:00.0750013 
Loop 69356 - 00:00:00.0749989 
Loop 69357 - 00:00:00.0750013 
Loop 69358 - 00:00:00.0749988 
Loop 69359 - 00:00:00.0739997 
Loop 69360 - 00:00:00.0760023 
Loop 69361 - 00:00:00.0739982 
Loop 69362 - 00:00:00.5300050 
Loop 69363 - 00:00:00.0749957 
Loop 69364 - 00:00:00.0740002 
Loop 69365 - 00:00:00.0750007 
Loop 69366 - 00:00:00.0749990 
Loop 69367 - 00:00:00.0710017 
Loop 69368 - 00:00:00.0739984 
Loop 69369 - 00:00:00.0740007 
Loop 69370 - 00:00:00.0750002 
Loop 69371 - 00:00:00.5280004 
Loop 69372 - 00:00:00.0740013 
Loop 69373 - 00:00:00.0729986 
Loop 69374 - 00:00:00.0760023 
Loop 69375 - 00:00:00.0739994 
Loop 69376 - 00:00:00.0769994 
Loop 69377 - 00:00:00.0749994 
Loop 69378 - 00:00:00.0730011 
Loop 69379 - 00:00:00.5239990 
Loop 69380 - 00:00:00.0750007 
Loop 69381 - 00:00:00.0760002 
Loop 69382 - 00:00:00.0740002 
Loop 69383 - 00:00:00.0740006 
Loop 69384 - 00:00:00.0750003 
Loop 69385 - 00:00:00.0730003 
Loop 69386 - 00:00:00.5289989 
Loop 69387 - 00:00:00.0750000 
Loop 69388 - 00:00:00.0750009 
Loop 69389 - 00:00:00.0800014 
Loop 69390 - 00:00:00.0749988 
Loop 69391 - 00:00:00.0740011 
Loop 69392 - 00:00:00.5240015 
Loop 69393 - 00:00:00.0749978 
Loop 69394 - 00:00:00.0750008 
Loop 69395 - 00:00:00.0739996 
Loop 69396 - 00:00:00.0729997 
Loop 69397 - 00:00:00.5300028 
Loop 69398 - 00:00:00.0759977 
Loop 69399 - 00:00:00.0750004 
Loop 69400 - 00:00:00.0740006 
Loop 69401 - 00:00:00.5240001 
Loop 69402 - 00:00:00.0740006 
Loop 69403 - 00:00:00.0749999 
Loop 69404 - 00:00:00.5240028 
Loop 69405 - 00:00:00.0759977 
Loop 69406 - 00:00:00.0739997 
Loop 69407 - 00:00:00.0740008 
Loop 69408 - 00:00:00.0770021 
Loop 69409 - 00:00:00.0739973 
Loop 69410 - 00:00:00.0730009 
Loop 69411 - 00:00:00.0759995 
Loop 69412 - 00:00:00.0730003 
Loop 69413 - 00:00:00.0749999 
Loop 69414 - 00:00:00.0750012 
Loop 69415 - 00:00:00.0739985 
Loop 69416 - 00:00:00.0750035 
Loop 69417 - 00:00:00.5219977 
Loop 69418 - 00:00:00.0740010 
Loop 69419 - 00:00:00.0770009 
Loop 69420 - 00:00:00.0739984 
Loop 69421 - 00:00:00.0720026 
Loop 69422 - 00:00:00.0739993 
Loop 69423 - 00:00:00.0750005 
Loop 69424 - 00:00:00.0720005 
Loop 69425 - 00:00:00.0750001 
Loop 69426 - 00:00:00.0759997 
Loop 69427 - 00:00:00.0740005 
Loop 69428 - 00:00:00.0740004 
Loop 69429 - 00:00:00.5290009 
Loop 69430 - 00:00:00.0759991 
Loop 69431 - 00:00:00.0740000 
Loop 69432 - 00:00:00.0730003 
Loop 69433 - 00:00:00.0750004 
Loop 69434 - 00:00:00.0750000 
Loop 69435 - 00:00:00.0770000 
Loop 69436 - 00:00:00.0750004 
Loop 69437 - 00:00:00.0719998 
Loop 69438 - 00:00:00.0730035 
Loop 69439 - 00:00:00.0749964 
Loop 69440 - 00:00:00.5270010 
Loop 69441 - 00:00:00.0770003 
Loop 69442 - 00:00:00.0729998 
Loop 69443 - 00:00:00.0740025 
Loop 69444 - 00:00:00.0749974 
Loop 69445 - 00:00:00.0740008 
Loop 69446 - 00:00:00.0749989 
Loop 69447 - 00:00:00.0750014 
Loop 69448 - 00:00:00.0749990 
Loop 69449 - 00:00:00.0749999 
Loop 69450 - 00:00:00.5400024 
Loop 69451 - 00:00:00.0779998 
Loop 69452 - 00:00:00.0750004 
Loop 69453 - 00:00:00.0739994 
Loop 69454 - 00:00:00.0749998 
Loop 69455 - 00:00:00.0740005 
Loop 69456 - 00:00:00.0739995 
Loop 69457 - 00:00:00.0750001 
Loop 69458 - 00:00:00.0739999 
Loop 69459 - 00:00:00.5270011 
Loop 69460 - 00:00:00.0760027 
Loop 69461 - 00:00:00.0749972 
Loop 69462 - 00:00:00.0750004 
Loop 69463 - 00:00:00.0749998 
Loop 69464 - 00:00:00.0740016 
Loop 69465 - 00:00:00.0739992 
Loop 69466 - 00:00:00.0740000 
Loop 69467 - 00:00:00.5250008 
Loop 69468 - 00:00:00.0759987 
Loop 69469 - 00:00:00.0750013 
Loop 69470 - 00:00:00.0730000 
Loop 69471 - 00:00:00.0759987 
Loop 69472 - 00:00:00.0750021 
Loop 69473 - 00:00:00.0739992 
Loop 69474 - 00:00:00.5300008 
Loop 69475 - 00:00:00.0759993 
Loop 69476 - 00:00:00.0750013 
Loop 69477 - 00:00:00.0750022 
Loop 69478 - 00:00:00.0749963 
Loop 69479 - 00:00:00.0740084 
Loop 69480 - 00:00:00.5269929 
Loop 69481 - 00:00:00.0760003 
Loop 69482 - 00:00:00.0729995 
Loop 69483 - 00:00:00.0770013 
Loop 69484 - 00:00:00.0750006 
Loop 69485 - 00:00:00.5279999 
Loop 69486 - 00:00:00.0740005 
Loop 69487 - 00:00:00.0749984 
Loop 69488 - 00:00:00.0749998 
Loop 69489 - 00:00:00.5330021 
Loop 69490 - 00:00:00.0760007 
Loop 69491 - 00:00:00.0719980 
Loop 69492 - 00:00:00.5270013 
Loop 69493 - 00:00:00.0760020 
Loop 69494 - 00:00:00.0739975 
Loop 69495 - 00:00:00.0729998 
Loop 69496 - 00:00:00.0740033 
Loop 69497 - 00:00:00.0740000 
Loop 69498 - 00:00:00.0749977 
Loop 69499 - 00:00:00.0740029 
Loop 69500 - 00:00:00.0739979 
Loop 69501 - 00:00:00.0740001 
Loop 69502 - 00:00:00.0759993 
Loop 69503 - 00:00:00.0750003 
Loop 69504 - 00:00:00.0740015 
Loop 69505 - 00:00:00.5240023 
Loop 69506 - 00:00:00.0749972 
Loop 69507 - 00:00:00.0710011 
Loop 69508 - 00:00:00.0760003 
Loop 69509 - 00:00:00.0759989 
Loop 69510 - 00:00:00.0720005 
Loop 69511 - 00:00:00.0739994 
Loop 69512 - 00:00:00.0720010 
Loop 69513 - 00:00:00.0750004 
Loop 69514 - 00:00:00.0749983 
Loop 69515 - 00:00:00.0780019 
Loop 69516 - 00:00:00.0759987 
Loop 69517 - 00:00:00.5300014 
Loop 69518 - 00:00:00.0759998 
Loop 69519 - 00:00:00.0760000 
Loop 69520 - 00:00:00.0750000 
Loop 69521 - 00:00:00.0739990 
Loop 69522 - 00:00:00.0750014 
Loop 69523 - 00:00:00.0740013 
Loop 69524 - 00:00:00.0759991 
Loop 69525 - 00:00:00.0739988 
Loop 69526 - 00:00:00.0760006 
Loop 69527 - 00:00:00.0740005 
Loop 69528 - 00:00:00.5240003 
Loop 69529 - 00:00:00.0780017 
Loop 69530 - 00:00:00.0729983 
Loop 69531 - 00:00:00.0750023 
Loop 69532 - 00:00:00.0739997 
Loop 69533 - 00:00:00.0749982 
Loop 69534 - 00:00:00.0740002 
Loop 69535 - 00:00:00.0740004 
Loop 69536 - 00:00:00.0730012 
Loop 69537 - 00:00:00.0740006 
Loop 69538 - 00:00:00.5270001 
Loop 69539 - 00:00:00.0759994 
Loop 69540 - 00:00:00.0739988 
Loop 69541 - 00:00:00.0740012 
Loop 69542 - 00:00:00.0729996 
Loop 69543 - 00:00:00.0760002 
Loop 69544 - 00:00:00.0730001 
Loop 69545 - 00:00:00.0760017 
Loop 69546 - 00:00:00.0739975 
Loop 69547 - 00:00:00.5270030 
Loop 69548 - 00:00:00.0749992 
Loop 69549 - 00:00:00.0749988 
Loop 69550 - 00:00:00.0750008 
Loop 69551 - 00:00:00.0759999 
Loop 69552 - 00:00:00.0760027 
Loop 69553 - 00:00:00.0749973 
Loop 69554 - 00:00:00.0729997 
Loop 69555 - 00:00:00.5270011 
Loop 69556 - 00:00:00.0760004 
Loop 69557 - 00:00:00.0750005 
Loop 69558 - 00:00:00.0750019 
Loop 69559 - 00:00:00.0739968 
Loop 69560 - 00:00:00.0750028 
Loop 69561 - 00:00:00.0749979 
Loop 69562 - 00:00:00.5250014 
Loop 69563 - 00:00:00.0770007 
Loop 69564 - 00:00:00.0750001 
Loop 69565 - 00:00:00.0739985 
Loop 69566 - 00:00:00.0750000 
Loop 69567 - 00:00:00.0750016 
Loop 69568 - 00:00:00.5339995 
Loop 69569 - 00:00:00.0749998 
Loop 69570 - 00:00:00.0740078 
Loop 69571 - 00:00:00.0749923 
Loop 69572 - 00:00:00.0740010 
Loop 69573 - 00:00:00.5310009 
Loop 69574 - 00:00:00.0760004 
Loop 69575 - 00:00:00.0750005 
Loop 69576 - 00:00:00.0740009 
Loop 69577 - 00:00:00.5259992 
Loop 69578 - 00:00:00.0749986 
Loop 69579 - 00:00:00.0770005 
Loop 69580 - 00:00:00.5290021 
Loop 69581 - 00:00:00.0749995 
Loop 69582 - 00:00:00.0769999 
Loop 69583 - 00:00:00.0749999 
Loop 69584 - 00:00:00.0749999 
Loop 69585 - 00:00:00.0730009 
Loop 69586 - 00:00:00.0739987 
Loop 69587 - 00:00:00.0750010 
Loop 69588 - 00:00:00.0769984 
Loop 69589 - 00:00:00.0750009 
Loop 69590 - 00:00:00.0740007 
Loop 69591 - 00:00:00.0739995 
Loop 69592 - 00:00:00.0740002 
Loop 69593 - 00:00:00.5270010 
Loop 69594 - 00:00:00.0769994 
Loop 69595 - 00:00:00.0740026 
Loop 69596 - 00:00:00.0739990 
Loop 69597 - 00:00:00.0739981 
Loop 69598 - 00:00:00.0750017 
Loop 69599 - 00:00:00.0749991 
Loop 69600 - 00:00:00.0750007 
Loop 69601 - 00:00:00.0769990 
Loop 69602 - 00:00:00.0780007 
Loop 69603 - 00:00:00.0740006 
Loop 69604 - 00:00:00.0739989 
Loop 69605 - 00:00:00.5290029 
Loop 69606 - 00:00:00.0759997 
Loop 69607 - 00:00:00.0739981 
Loop 69608 - 00:00:00.0740033 
Loop 69609 - 00:00:00.0739986 
Loop 69610 - 00:00:00.0759988 
Loop 69611 - 00:00:00.0740031 
Loop 69612 - 00:00:00.0709967 
Loop 69613 - 00:00:00.0770019 
Loop 69614 - 00:00:00.0739988 
Loop 69615 - 00:00:00.0749996 
Loop 69616 - 00:00:00.5260029 
Loop 69617 - 00:00:00.0759975 
Loop 69618 - 00:00:00.0740015 
Loop 69619 - 00:00:00.0750003 
Loop 69620 - 00:00:00.0739994 
Loop 69621 - 00:00:00.0750003 
Loop 69622 - 00:00:00.0749998 
Loop 69623 - 00:00:00.0769995 
Loop 69624 - 00:00:00.0740000 
Loop 69625 - 00:00:00.0740013 
Loop 69626 - 00:00:00.5280007 
Loop 69627 - 00:00:00.0760001 
Loop 69628 - 00:00:00.0729997 
Loop 69629 - 00:00:00.0749994 
Loop 69630 - 00:00:00.0750039 
Loop 69631 - 00:00:00.0749978 
Loop 69632 - 00:00:00.0739994 
Loop 69633 - 00:00:00.0740001 
Loop 69634 - 00:00:00.0730007 
Loop 69635 - 00:00:00.5270019 
Loop 69636 - 00:00:00.0759971 
Loop 69637 - 00:00:00.0750025 
Loop 69638 - 00:00:00.0739986 
Loop 69639 - 00:00:00.0709895 
Loop 69640 - 00:00:00.0760005 
Loop 69641 - 00:00:00.0740004 
Loop 69642 - 00:00:00.0740006 
Loop 69643 - 00:00:00.5260010 
Loop 69644 - 00:00:00.0759987 
Loop 69645 - 00:00:00.0730006 
Loop 69646 - 00:00:00.0749996 
Loop 69647 - 00:00:00.0740003 
Loop 69648 - 00:00:00.0739992 
Loop 69649 - 00:00:00.0740007 
Loop 69650 - 00:00:00.5300012 
Loop 69651 - 00:00:00.0749997 
Loop 69652 - 00:00:00.0739996 
Loop 69653 - 00:00:00.0750011 
Loop 69654 - 00:00:00.0739998 
Loop 69655 - 00:00:00.0750000 
Loop 69656 - 00:00:00.5270028 
Loop 69657 - 00:00:00.0749969 
Loop 69658 - 00:00:00.0770015 
Loop 69659 - 00:00:00.0750010 
Loop 69660 - 00:00:00.0769980 
Loop 69661 - 00:00:00.5290005 
Loop 69662 - 00:00:00.0780006 
Loop 69663 - 00:00:00.0740010 
Loop 69664 - 00:00:00.0749997 
Loop 69665 - 00:00:00.5270115 
Loop 69666 - 00:00:00.0739884 
Loop 69667 - 00:00:00.0750001 
Loop 69668 - 00:00:00.0740013 
Loop 69669 - 00:00:00.0739985 
Loop 69670 - 00:00:00.0760020 
Loop 69671 - 00:00:00.0739996 
Loop 69672 - 00:00:00.0759991 
Loop 69673 - 00:00:00.0750000 
Loop 69674 - 00:00:00.0790000 
Loop 69675 - 00:00:00.0750020 
Loop 69676 - 00:00:00.0749985 
Loop 69677 - 00:00:00.0719997 
Loop 69678 - 00:00:00.5270011 
Loop 69679 - 00:00:00.0749990 
Loop 69680 - 00:00:00.0750029 
Loop 69681 - 00:00:00.0739977 
Loop 69682 - 00:00:00.0740003 
Loop 69683 - 00:00:00.0740007 
Loop 69684 - 00:00:00.0740000 
Loop 69685 - 00:00:00.0749992 
Loop 69686 - 00:00:00.0740044 
Loop 69687 - 00:00:00.0739973 
Loop 69688 - 00:00:00.0779990 
Loop 69689 - 00:00:00.0740010 
Loop 69690 - 00:00:00.5270005 
Loop 69691 - 00:00:00.0760009 
Loop 69692 - 00:00:00.0749984 
Loop 69693 - 00:00:00.0739994 
Loop 69694 - 00:00:00.0740014 
Loop 69695 - 00:00:00.0749994 
Loop 69696 - 00:00:00.0750015 
Loop 69697 - 00:00:00.0739985 
Loop 69698 - 00:00:00.0740012 
Loop 69699 - 00:00:00.0740004 
Loop 69700 - 00:00:00.0739985 
Loop 69701 - 00:00:00.5260014 
Loop 69702 - 00:00:00.0769994 
Loop 69703 - 00:00:00.0760023 
Loop 69704 - 00:00:00.0729982 
Loop 69705 - 00:00:00.0770000 
Loop 69706 - 00:00:00.0750016 
Loop 69707 - 00:00:00.0739989 
Loop 69708 - 00:00:00.0769990 
Loop 69709 - 00:00:00.0750009 
Loop 69710 - 00:00:00.0750033 
Loop 69711 - 00:00:00.5269977 
Loop 69712 - 00:00:00.0770009 
Loop 69713 - 00:00:00.0729990 
Loop 69714 - 00:00:00.0750003 
Loop 69715 - 00:00:00.0770003 
Loop 69716 - 00:00:00.0729988 
Loop 69717 - 00:00:00.0790000 
Loop 69718 - 00:00:00.0850013 
Loop 69719 - 00:00:00.0800011 
Loop 69720 - 00:00:00.5610021 
Loop 69721 - 00:00:00.0760005 
Loop 69722 - 00:00:00.0849982 
Loop 69723 - 00:00:00.0850032 
Loop 69724 - 00:00:00.0739951 
Loop 69725 - 00:00:00.0840004 
Loop 69726 - 00:00:00.0860004 
Loop 69727 - 00:00:00.0750041 
Loop 69728 - 00:00:00.5649975 
Loop 69729 - 00:00:00.0749993 
Loop 69730 - 00:00:00.0809999 
Loop 69731 - 00:00:00.0849998 
Loop 69732 - 00:00:00.0790018 
Loop 69733 - 00:00:00.0809988 
Loop 69734 - 00:00:00.0839994 
Loop 69735 - 00:00:00.5580005 
Loop 69736 - 00:00:00.0830011 
Loop 69737 - 00:00:00.0779994 
Loop 69738 - 00:00:00.0859998 
Loop 69739 - 00:00:00.0820011 
